Site,# of JS files,JavaScript Files,Full JavaScript Headers,Headers
https://theverge.com,26,,,
,,https://optimize-stats.voxmedia.com/tracker?key=efd28c71b5699c36&hostname=www.theverge.com&source=&views=1&root_views=1&pathroot=1&ttfl=2887&tracker_id=1fbba95c-6129-495e-8f3a-1f29c2a6c79e&_=0.540497121967269,"{'Date': 'Mon, 07 Sep 2020 00:11:29 GMT', 'Content-Type': 'text/javascript; charset=UTF-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Server': 'nginx', 'Vary': 'Accept-Encoding, Accept-Encoding', 'Set-Cookie': 'chorus_optimize_tracker_id=c9d59b91-7493-4ce9-9592-892856294b17; Expires=Tue, 15 Jan 2023 21:47:38 GMT', 'Content-Encoding': 'gzip'}",{}
,,https://tag.mtrcs.samba.tv/v3/tag/vox/vox-theVerge/sambaTag.js,"{'Content-Type': 'application/javascript', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Date': 'Sun, 06 Sep 2020 09:13:21 GMT', 'Access-Control-Allow-Headers': 'Content-Type, Authorization', 'Access-Control-Allow-Methods': 'HEAD,OPTIONS,GET', 'Access-Control-Allow-Origin': '*', 'X-Cache': 'Hit from cloudfront', 'Via': '1.1 0bca35acf826729de8b75fb344bf9f45.cloudfront.net (CloudFront)', 'X-Amz-Cf-Pop': 'MIA3-C3', 'X-Amz-Cf-Id': 'DSKyJWg9IQzkuVyIgivnG5L0AUaDTbDGPcrGank7NHE05HqIqMit1g==', 'Age': '53889'}",{}
,,//static.ads-twitter.com/uwt.js,{},"{'Last-Modified': 'Mon, 10 Aug 2020 18:15:26 GMT', 'Cache-Control': 'no-cache'}"
,,https://sb.scorecardresearch.com/beacon.js,"{'Content-Type': 'application/x-javascript', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Expires': 'Tue, 08 Sep 2020 00:11:30 GMT', 'Date': 'Mon, 07 Sep 2020 00:11:30 GMT', 'Content-Length': '884', 'Connection': 'keep-alive', 'Cache-Control': 'private, no-transform, max-age=86400'}","{'Expires': 'Tue, 08 Sep 2020 00:11:31 GMT', 'Cache-Control': 'private, no-transform, max-age=86400'}"
,,https://connect.facebook.net/en_US/fbds.js,"{'Cache-Control': 'public,max-age=1200,stale-while-revalidate=3600', 'Access-Control-Allow-Origin': '*', 'Strict-Transport-Security': 'max-age=31536000; preload; includeSubDomains', 'timing-allow-origin': '*', 'X-Content-Type-Options': 'nosniff', 'Content-Encoding': 'gzip', 'Content-Type': 'application/x-javascript; charset=utf-8', 'X-Frame-Options': 'DENY', 'cross-origin-resource-policy': 'cross-origin', 'ETag': '""efe13a81869a550204a09fc20d3920ed""', 'Vary': 'Accept-Encoding', 'Expires': 'Mon, 07 Sep 2020 00:23:11 GMT', 'x-fb-content-md5': 'a2159e1e19ff1381fc32ca99f68a9923', 'Access-Control-Expose-Headers': 'X-FB-Content-MD5', 'Content-MD5': 'InwzqTSZTO1ITfQQFlIvZw==', 'X-FB-Debug': '0vXb0r8su0VzZ8Gjhd2kgnT/poEn7Bf7jUofdytKSp8kQAwbewHKwOPG/RbtQoeP17WBOOX/yDymQSPyBMEihA==', 'X-FB-TRIP-ID': '420120009', 'Date': 'Mon, 07 Sep 2020 00:11:31 GMT', 'Alt-Svc': 'h3-29="":443""; ma=3600,h3-27="":443""; ma=3600', 'Connection': 'keep-alive', 'Content-Length': '2119'}","{'Cache-Control': 'public,max-age=1200,stale-while-revalidate=3600', 'Expires': 'Mon, 07 Sep 2020 00:23:11 GMT'}"
,,https://www.googletagmanager.com/gtm.js?id=GTM-TWPZVJD&l=dataLayer,"{'Content-Type': 'application/javascript; charset=UTF-8', 'Access-Control-Allow-Origin': '*', 'Access-Control-Allow-Credentials': 'true', 'Access-Control-Allow-Headers': 'Cache-Control', 'Content-Encoding': 'gzip', 'Vary': 'Accept-Encoding', 'Date': 'Mon, 07 Sep 2020 00:11:32 GMT', 'Expires': 'Mon, 07 Sep 2020 00:11:32 GMT', 'Cache-Control': 'private, max-age=900', 'Strict-Transport-Security': 'max-age=31536000; includeSubDomains', 'Server': 'Google Tag Manager', 'X-XSS-Protection': '0', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""', 'Transfer-Encoding': 'chunked'}","{'Expires': 'Mon, 07 Sep 2020 00:11:32 GMT', 'Cache-Control': 'private, max-age=900'}"
,,https://www.google-analytics.com/analytics.js,"{'Strict-Transport-Security': 'max-age=10886400; includeSubDomains; preload', 'Date': 'Sun, 06 Sep 2020 23:14:37 GMT', 'Expires': 'Mon, 07 Sep 2020 01:14:37 GMT', 'Last-Modified': 'Wed, 19 Aug 2020 20:46:40 GMT', 'X-Content-Type-Options': 'nosniff', 'Content-Type': 'text/javascript', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Server': 'Golfe2', 'Content-Length': '18323', 'Cache-Control': 'public, max-age=7200', 'Age': '3416', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""'}","{'Expires': 'Mon, 07 Sep 2020 01:14:37 GMT', 'Last-Modified': 'Wed, 19 Aug 2020 20:46:40 GMT', 'Cache-Control': 'public, max-age=7200'}"
,,https://www.google-analytics.com/plugins/ua/linkid.js,"{'Accept-Ranges': 'bytes', 'Vary': 'Accept-Encoding', 'Content-Encoding': 'gzip', 'Content-Type': 'text/javascript', 'Content-Length': '859', 'Date': 'Sun, 06 Sep 2020 23:56:14 GMT', 'Expires': 'Mon, 07 Sep 2020 00:56:14 GMT', 'Last-Modified': 'Tue, 22 Oct 2019 18:15:00 GMT', 'X-Content-Type-Options': 'nosniff', 'Server': 'sffe', 'X-XSS-Protection': '0', 'Cache-Control': 'public, max-age=3600', 'Age': '920', 'Alt-Svc': 'h3-29="":443""; ma=2592000,h3-27="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-T050="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""'}","{'Expires': 'Mon, 07 Sep 2020 00:56:14 GMT', 'Last-Modified': 'Tue, 22 Oct 2019 18:15:00 GMT', 'Cache-Control': 'public, max-age=3600'}"
,,"https://optimize-stats.voxmedia.com/alternatives?key=efd28c71b5699c36&experiments=h:-1059557306,h:-1059579164,h:-1060593077,h:-1059580127,h:-1059668602,h:-1059735771,h:-1059580213,h:-1059580283,h:-1065961228,h:-1059581055,h:-1059581143&source=&hostname=www.theverge.com&_=0.9418203646230909&callback=cbackc1694gxfx0pmyf4j2dv6","{'Date': 'Mon, 07 Sep 2020 00:11:34 GMT', 'Content-Type': 'text/javascript; charset=UTF-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Server': 'nginx', 'Vary': 'Accept-Encoding, Accept-Encoding', 'Set-Cookie': 'chorus_optimize_tracker_id=e82d18c7-5fa4-4b64-9a64-5265365badd5; Expires=Tue, 15 Jan 2023 21:47:38 GMT', 'Content-Encoding': 'gzip'}",{}
